sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC1107,TRIP170,2024-02-06 08:50:00,0,0.2,0.1,9.8,0,28.6148,77.2089
ACC1108,TRIP170,2024-02-06 08:53:15,195,0.3,0.2,9.6,40,28.6031,77.2158
ACC1109,TRIP170,2024-02-06 08:56:30,390,6.4,4.4,8.6,11,28.5928,77.2236
ACC1110,TRIP170,2024-02-06 08:57:00,420,2.6,1.8,9.0,17,28.5942,77.225
ACC1111,TRIP170,2024-02-06 09:18:00,1680,0.1,0.2,9.8,0,28.5202,77.2697
ACC1112,TRIP171,2024-02-06 09:57:00,0,0.2,0.2,9.8,0,28.6147,77.2103
ACC1113,TRIP171,2024-02-06 09:58:38,98,0.3,0.1,9.6,35,28.6062,77.2127
ACC1114,TRIP171,2024-02-06 10:00:16,196,2.9,1.6,9.3,16,28.5989,77.2158
ACC1115,TRIP171,2024-02-06 10:00:46,226,1.1,0.6,9.7,30,28.6004,77.2182
ACC1116,TRIP171,2024-02-06 10:17:52,1252,2.7,1.4,9.4,12,28.5165,77.2562
ACC1117,TRIP171,2024-02-06 10:18:22,1282,1.2,0.6,9.8,33,28.5187,77.2579
ACC1118,TRIP171,2024-02-06 10:16:00,1140,0.2,0.2,9.8,0,28.525,77.2505
ACC1119,TRIP172,2024-02-06 10:04:00,0,0.2,0.1,9.8,0,12.9741,77.5933
ACC1120,TRIP172,2024-02-06 10:06:36,156,0.7,0.2,9.8,39,12.9754,77.6002
ACC1121,TRIP172,2024-02-06 10:09:12,312,3.2,1.7,9.2,21,12.9792,77.6056
ACC1122,TRIP172,2024-02-06 10:09:42,342,1.4,0.7,9.5,17,12.9817,77.6082
ACC1123,TRIP172,2024-02-06 10:20:11,971,7.1,4.7,8.4,4,12.9947,77.6301
ACC1124,TRIP172,2024-02-06 10:20:41,1001,2.9,1.9,8.9,18,12.996,77.6325
ACC1125,TRIP172,2024-02-06 10:38:00,2040,0.2,0.1,9.8,0,13.0219,77.6655
ACC1126,TRIP173,2024-02-06 11:11:00,0,0.2,0.1,9.8,0,12.9725,77.5956
ACC1127,TRIP173,2024-02-06 11:20:35,575,0.6,0.4,9.6,52,12.9592,77.6164
ACC1128,TRIP173,2024-02-06 11:30:10,1150,3.3,1.8,9.2,5,12.9471,77.6392
ACC1129,TRIP173,2024-02-06 11:30:40,1180,1.2,0.7,9.8,32,12.95,77.6422
ACC1130,TRIP173,2024-02-06 11:46:00,2100,0.1,0.2,9.8,0,12.928,77.6753
ACC1131,TRIP174,2024-02-06 12:18:00,0,0.3,0.1,9.8,0,22.5752,88.3642
ACC1132,TRIP174,2024-02-06 12:27:35,575,0.5,0.4,9.6,45,22.5959,88.3453
ACC1133,TRIP174,2024-02-06 12:37:11,1151,3.5,1.9,9.2,34,22.6188,88.3272
ACC1134,TRIP174,2024-02-06 12:37:41,1181,1.5,0.8,9.6,28,22.6198,88.3301
ACC1135,TRIP174,2024-02-06 12:44:00,1560,0.1,0.1,9.8,0,22.6375,88.3125
ACC1136,TRIP175,2024-02-06 13:25:00,0,0.2,0.1,9.8,0,23.0221,72.5692
ACC1137,TRIP175,2024-02-06 13:30:11,311,0.6,0.2,9.7,36,23.0384,72.5524
ACC1138,TRIP175,2024-02-06 13:35:22,622,3.3,2.0,9.2,10,23.0548,72.5325
ACC1139,TRIP175,2024-02-06 13:35:52,652,1.3,0.8,9.5,34,23.0565,72.5355
ACC1140,TRIP175,2024-02-06 13:49:00,1440,0.3,0.2,9.8,0,23.0975,72.4816
ACC1141,TRIP176,2024-02-06 14:32:00,0,0.2,0.2,9.8,0,19.0767,72.8783
ACC1142,TRIP176,2024-02-06 14:37:00,300,0.3,0.2,9.6,38,19.0632,72.8677
ACC1143,TRIP176,2024-02-06 14:42:00,600,0.4,0.4,9.7,53,19.049,72.8555
ACC1144,TRIP176,2024-02-06 14:47:00,900,0.3,0.2,9.7,59,19.0361,72.8446
ACC1145,TRIP176,2024-02-06 14:52:00,1200,0.6,0.2,9.8,52,19.022,72.8345
ACC1146,TRIP176,2024-02-06 14:57:00,1500,0.3,0.4,9.6,38,19.0091,72.8225
ACC1147,TRIP176,2024-02-06 15:02:00,1800,0.3,0.1,9.8,0,18.9953,72.8118
ACC1148,TRIP177,2024-02-06 15:39:00,0,0.2,0.1,9.8,0,23.0229,72.5723
ACC1149,TRIP177,2024-02-06 15:44:00,300,0.7,0.2,9.6,40,23.0108,72.5824
ACC1150,TRIP177,2024-02-06 15:49:00,600,0.5,0.2,9.5,50,23.0005,72.5941
ACC1151,TRIP177,2024-02-06 15:54:00,900,0.3,0.2,9.7,53,22.9896,72.604
ACC1152,TRIP177,2024-02-06 15:59:00,1200,0.2,0.3,9.7,49,22.98,72.6159
ACC1153,TRIP177,2024-02-06 16:04:00,1500,0.6,0.2,9.7,39,22.9675,72.6259
ACC1154,TRIP177,2024-02-06 16:09:00,1800,0.2,0.1,9.8,0,22.9566,72.6379
ACC1155,TRIP178,2024-02-06 16:46:00,0,0.3,0.1,9.8,0,23.0218,72.5721
ACC1156,TRIP178,2024-02-06 16:50:25,265,0.6,0.3,9.7,54,23.0088,72.5534
ACC1157,TRIP178,2024-02-06 16:54:51,531,2.8,1.5,9.4,4,22.9948,72.5355
ACC1158,TRIP178,2024-02-06 16:55:21,561,1.1,0.7,9.8,34,22.9971,72.5382
ACC1159,TRIP178,2024-02-06 17:02:57,1017,2.9,1.6,9.4,24,22.9703,72.503
ACC1160,TRIP178,2024-02-06 17:03:27,1047,1.1,0.7,9.7,24,22.9724,72.5055
ACC1161,TRIP178,2024-02-06 17:10:00,1440,0.3,0.1,9.8,0,22.9495,72.474
ACC1162,TRIP179,2024-02-06 17:53:00,0,0.4,0.1,9.8,0,17.3842,78.4885
ACC1163,TRIP179,2024-02-06 17:54:29,89,0.4,0.2,9.6,37,17.3884,78.4839
ACC1164,TRIP179,2024-02-06 17:55:58,178,6.7,4.3,8.6,11,17.3918,78.4821
ACC1165,TRIP179,2024-02-06 17:56:28,208,2.7,1.7,9.0,20,17.3944,78.4836
ACC1166,TRIP179,2024-02-06 18:04:30,690,6.6,4.4,8.6,19,17.4113,78.4648
ACC1167,TRIP179,2024-02-06 18:05:00,720,2.6,1.8,9.0,29,17.4132,78.4667
ACC1168,TRIP179,2024-02-06 18:31:00,2280,0.3,0.2,9.8,0,17.4716,78.417
ACC1169,TRIP180,2024-02-06 06:00:00,0,0.4,0.1,9.8,0,17.3877,78.4853
ACC1170,TRIP180,2024-02-06 06:02:01,121,0.7,0.3,9.7,49,17.3779,78.4816
ACC1171,TRIP180,2024-02-06 06:04:03,243,7.5,4.8,8.4,18,17.3712,78.4769
ACC1172,TRIP180,2024-02-06 06:04:33,273,3.0,1.9,8.9,26,17.3739,78.4787
ACC1173,TRIP180,2024-02-06 06:09:29,569,3.2,2.0,9.2,37,17.3507,78.4627
ACC1174,TRIP180,2024-02-06 06:09:59,599,1.3,0.8,9.7,16,17.3531,78.4639
ACC1175,TRIP180,2024-02-06 06:26:00,1560,0.2,0.2,9.8,0,17.2932,78.421
ACC1176,TRIP181,2024-02-06 07:07:00,0,0.3,0.2,9.8,0,28.6148,77.208
ACC1177,TRIP181,2024-02-06 07:10:10,190,0.5,0.5,9.7,44,28.5972,77.1973
ACC1178,TRIP181,2024-02-06 07:13:20,380,0.4,0.3,9.6,47,28.5804,77.1848
ACC1179,TRIP181,2024-02-06 07:16:30,570,0.5,0.3,9.6,58,28.5655,77.1723
ACC1180,TRIP181,2024-02-06 07:19:40,760,0.5,0.3,9.6,48,28.5478,77.1593
ACC1181,TRIP181,2024-02-06 07:22:50,950,0.5,0.4,9.8,41,28.5317,77.1478
ACC1182,TRIP181,2024-02-06 07:26:00,1140,0.2,0.2,9.8,0,28.5151,77.1355
ACC1183,TRIP182,2024-02-06 08:14:00,0,0.2,0.1,9.8,0,12.9718,77.5945
ACC1184,TRIP182,2024-02-06 08:17:10,190,0.4,0.4,9.6,44,12.9614,77.6095
ACC1185,TRIP182,2024-02-06 08:20:20,380,0.3,0.4,9.6,54,12.9493,77.6235
ACC1186,TRIP182,2024-02-06 08:23:30,570,0.5,0.1,9.5,58,12.9379,77.6384
ACC1187,TRIP182,2024-02-06 08:26:40,760,0.2,0.2,9.8,51,12.9269,77.652
ACC1188,TRIP182,2024-02-06 08:29:50,950,0.3,0.2,9.6,42,12.9153,77.6661
ACC1189,TRIP182,2024-02-06 08:33:00,1140,0.1,0.1,9.8,0,12.904,77.6806
ACC1190,TRIP183,2024-02-06 09:21:00,0,0.2,0.1,9.8,0,12.9695,77.5976
ACC1191,TRIP183,2024-02-06 09:23:56,176,0.7,0.2,9.6,40,12.9834,77.608
ACC1192,TRIP183,2024-02-06 09:26:53,353,3.7,2.1,9.2,24,12.996,77.6221
ACC1193,TRIP183,2024-02-06 09:27:23,383,1.5,0.7,9.5,34,12.9988,77.6244
ACC1194,TRIP183,2024-02-06 09:39:00,1080,0.1,0.1,9.8,0,13.0436,77.6753
ACC1195,TRIP184,2024-02-06 10:28:00,0,0.2,0.1,9.8,0,13.0822,80.2704
ACC1196,TRIP184,2024-02-06 10:34:20,380,0.6,0.5,9.6,38,13.0744,80.2605
ACC1197,TRIP184,2024-02-06 10:40:40,760,0.3,0.4,9.7,58,13.0655,80.2525
ACC1198,TRIP184,2024-02-06 10:47:00,1140,0.7,0.1,9.6,52,13.0551,80.2409
ACC1199,TRIP184,2024-02-06 10:53:20,1520,0.4,0.4,9.6,49,13.0459,80.2318
ACC1200,TRIP184,2024-02-06 10:59:40,1900,0.4,0.5,9.7,43,13.0373,80.2228
ACC1201,TRIP184,2024-02-06 11:06:00,2280,0.2,0.1,9.8,0,13.0283,80.2132
ACC1202,TRIP185,2024-02-06 11:35:00,0,0.1,0.1,9.8,0,18.5211,73.8563
ACC1203,TRIP185,2024-02-06 11:41:00,360,0.6,0.2,9.6,41,18.5044,73.8447
ACC1204,TRIP185,2024-02-06 11:47:00,720,0.5,0.4,9.5,49,18.4872,73.8307
ACC1205,TRIP185,2024-02-06 11:53:00,1080,0.6,0.3,9.6,57,18.4716,73.8185
ACC1206,TRIP185,2024-02-06 11:59:00,1440,0.8,0.3,9.5,55,18.4566,73.8048
ACC1207,TRIP185,2024-02-06 12:05:00,1800,0.5,0.2,9.7,42,18.4385,73.7938
ACC1208,TRIP185,2024-02-06 12:11:00,2160,0.2,0.1,9.8,0,18.423,73.7796
ACC1209,TRIP186,2024-02-06 12:42:00,0,0.3,0.2,9.8,0,19.0785,72.8769
ACC1210,TRIP186,2024-02-06 12:44:52,172,0.6,0.4,9.6,39,19.0701,72.8694
ACC1211,TRIP186,2024-02-06 12:47:44,344,0.7,0.3,9.7,21,19.0642,72.8617
ACC1212,TRIP186,2024-02-06 12:48:14,374,0.3,0.2,9.8,18,19.0654,72.8635
ACC1213,TRIP186,2024-02-06 13:10:00,1680,0.2,0.1,9.8,0,19.0199,72.7952
ACC1214,TRIP187,2024-02-06 13:49:00,0,0.3,0.1,9.8,0,22.5743,88.365
ACC1215,TRIP187,2024-02-06 13:51:01,121,0.7,0.4,9.6,45,22.5644,88.3734
ACC1216,TRIP187,2024-02-06 13:53:02,242,3.0,1.6,9.3,10,22.5557,88.3838
ACC1217,TRIP187,2024-02-06 13:53:32,272,1.2,0.7,9.8,34,22.5579,88.3859
ACC1218,TRIP187,2024-02-06 14:10:00,1260,0.3,0.2,9.8,0,22.4884,88.4614
ACC1219,TRIP188,2024-02-06 14:56:00,0,0.3,0.2,9.8,0,17.3858,78.4868
ACC1220,TRIP188,2024-02-06 15:01:10,310,0.4,0.3,9.8,42,17.3774,78.4973
ACC1221,TRIP188,2024-02-06 15:06:20,620,0.8,0.3,9.8,58,17.37,78.5079
ACC1222,TRIP188,2024-02-06 15:11:30,930,0.7,0.1,9.8,50,17.3632,78.5167
ACC1223,TRIP188,2024-02-06 15:16:40,1240,0.7,0.3,9.8,48,17.3539,78.5274
ACC1224,TRIP188,2024-02-06 15:21:50,1550,0.2,0.5,9.7,38,17.3467,78.5386
ACC1225,TRIP188,2024-02-06 15:27:00,1860,0.2,0.2,9.8,0,17.3391,78.5478
ACC1226,TRIP189,2024-02-06 15:03:00,0,0.3,0.2,9.8,0,13.0854,80.2736
ACC1227,TRIP189,2024-02-06 15:04:00,60,0.6,0.4,9.6,46,13.0815,80.2685
ACC1228,TRIP189,2024-02-06 15:04:19,79,7.0,4.3,8.5,22,13.0816,80.2688
ACC1229,TRIP189,2024-02-06 15:04:49,109,2.8,1.7,8.9,22,13.0838,80.2703
ACC1230,TRIP189,2024-02-06 15:37:00,2040,0.2,0.1,9.8,0,13.0408,80.1988
ACC1231,TRIP190,2024-02-06 16:10:00,0,0.2,0.2,9.8,0,23.0225,72.5714
ACC1232,TRIP190,2024-02-06 16:16:00,360,0.8,0.2,9.7,41,23.0111,72.5588
ACC1233,TRIP190,2024-02-06 16:22:00,720,0.3,0.4,9.6,48,22.9985,72.5438
ACC1234,TRIP190,2024-02-06 16:28:00,1080,0.4,0.4,9.6,53,22.9859,72.5311
ACC1235,TRIP190,2024-02-06 16:34:00,1440,0.7,0.3,9.6,56,22.9732,72.5175
ACC1236,TRIP190,2024-02-06 16:40:00,1800,0.7,0.3,9.7,42,22.9609,72.5056
ACC1237,TRIP190,2024-02-06 16:46:00,2160,0.2,0.1,9.8,0,22.9492,72.4909
ACC1238,TRIP191,2024-02-06 17:17:00,0,0.3,0.2,9.8,0,17.3867,78.4855
ACC1239,TRIP191,2024-02-06 17:18:36,96,0.4,0.2,9.7,55,17.3827,78.484
ACC1240,TRIP191,2024-02-06 17:20:13,193,3.7,2.3,9.1,13,17.3808,78.4815
ACC1241,TRIP191,2024-02-06 17:20:43,223,1.5,0.9,9.6,25,17.3833,78.4828
ACC1242,TRIP191,2024-02-06 17:20:20,200,0.7,0.3,9.7,14,17.3797,78.4807
ACC1243,TRIP191,2024-02-06 17:20:50,230,0.3,0.1,9.8,24,17.3823,78.4819
ACC1244,TRIP191,2024-02-06 17:48:00,1860,0.2,0.1,9.8,0,17.3423,78.4339
ACC1245,TRIP192,2024-02-06 06:24:00,0,0.2,0.1,9.8,0,28.6148,77.209
ACC1246,TRIP192,2024-02-06 06:29:20,320,0.7,0.4,9.8,37,28.6212,77.2253
ACC1247,TRIP192,2024-02-06 06:34:40,640,0.3,0.4,9.5,54,28.6301,77.2416
ACC1248,TRIP192,2024-02-06 06:40:00,960,0.6,0.3,9.7,61,28.6384,77.2574
ACC1249,TRIP192,2024-02-06 06:45:20,1280,0.4,0.5,9.7,58,28.6455,77.2732
ACC1250,TRIP192,2024-02-06 06:50:40,1600,0.4,0.3,9.5,42,28.6523,77.2872
ACC1251,TRIP192,2024-02-06 06:56:00,1920,0.3,0.1,9.8,0,28.661,77.3041
ACC1252,TRIP193,2024-02-06 07:31:00,0,0.1,0.1,9.8,0,28.6138,77.2094
ACC1253,TRIP193,2024-02-06 07:35:00,240,0.7,0.2,9.6,44,28.6018,77.2178
ACC1254,TRIP193,2024-02-06 07:39:00,480,0.5,0.4,9.6,47,28.5881,77.2253
ACC1255,TRIP193,2024-02-06 07:43:00,720,0.2,0.2,9.7,62,28.5754,77.2336
ACC1256,TRIP193,2024-02-06 07:47:00,960,0.2,0.3,9.6,47,28.5622,77.2405
ACC1257,TRIP193,2024-02-06 07:51:00,1200,0.8,0.1,9.7,43,28.5504,77.2484
ACC1258,TRIP193,2024-02-06 07:55:00,1440,0.2,0.2,9.8,0,28.5378,77.2572
ACC1259,TRIP194,2024-02-06 08:38:00,0,0.3,0.2,9.8,0,13.0835,80.2705
ACC1260,TRIP194,2024-02-06 08:41:30,210,0.5,0.2,9.5,39,13.0936,80.2795
ACC1261,TRIP194,2024-02-06 08:45:00,420,0.5,0.5,9.7,54,13.102,80.2895
ACC1262,TRIP194,2024-02-06 08:48:30,630,0.6,0.1,9.5,55,13.113,80.2975
ACC1263,TRIP194,2024-02-06 08:52:00,840,0.3,0.4,9.7,50,13.1224,80.3075
ACC1264,TRIP194,2024-02-06 08:55:30,1050,0.6,0.4,9.6,39,13.1342,80.3156
ACC1265,TRIP194,2024-02-06 08:59:00,1260,0.2,0.1,9.8,0,13.1434,80.325
ACC1266,TRIP195,2024-02-06 09:45:00,0,0.3,0.2,9.8,0,13.0853,80.2706
ACC1267,TRIP195,2024-02-06 09:47:13,133,0.7,0.1,9.5,52,13.0893,80.2639
ACC1268,TRIP195,2024-02-06 09:49:26,266,2.8,1.6,9.4,11,13.0962,80.2576
ACC1269,TRIP195,2024-02-06 09:49:56,296,1.1,0.7,9.8,19,13.0981,80.2602
ACC1270,TRIP195,2024-02-06 10:12:00,1620,0.2,0.2,9.8,0,13.1618,80.1888
ACC1271,TRIP196,2024-02-06 10:52:00,0,0.2,0.2,9.8,0,17.3859,78.4866
ACC1272,TRIP196,2024-02-06 10:56:30,270,0.8,0.1,9.6,42,17.3735,78.5006
ACC1273,TRIP196,2024-02-06 11:01:00,540,0.7,0.2,9.7,55,17.363,78.5122
ACC1274,TRIP196,2024-02-06 11:05:30,810,0.7,0.1,9.6,64,17.3534,78.5262
ACC1275,TRIP196,2024-02-06 11:10:00,1080,0.5,0.5,9.7,49,17.3418,78.5385
ACC1276,TRIP196,2024-02-06 11:14:30,1350,0.3,0.4,9.6,37,17.3302,78.5532
ACC1277,TRIP196,2024-02-06 11:19:00,1620,0.1,0.1,9.8,0,17.3211,78.5656
ACC1278,TRIP197,2024-02-06 11:59:00,0,0.3,0.2,9.8,0,12.9733,77.5941
ACC1279,TRIP197,2024-02-06 12:05:09,369,0.4,0.3,9.7,52,12.9585,77.5856
ACC1280,TRIP197,2024-02-06 12:11:18,738,3.0,1.6,9.4,6,12.945,77.5761
ACC1281,TRIP197,2024-02-06 12:11:48,768,1.2,0.6,9.8,16,12.947,77.5772
ACC1282,TRIP197,2024-02-06 12:20:26,1286,6.7,4.2,8.7,4,12.9264,77.5629
ACC1283,TRIP197,2024-02-06 12:20:56,1316,2.7,1.7,9.0,29,12.9292,77.5658
ACC1284,TRIP197,2024-02-06 12:35:00,2160,0.1,0.2,9.8,0,12.8966,77.5408
ACC1285,TRIP198,2024-02-06 12:06:00,0,0.2,0.1,9.8,0,12.9709,77.5922
ACC1286,TRIP198,2024-02-06 12:18:24,744,0.5,0.2,9.7,43,12.9518,77.615
ACC1287,TRIP198,2024-02-06 12:30:49,1489,2.8,1.5,9.3,17,12.9321,77.6351
ACC1288,TRIP198,2024-02-06 12:31:19,1519,1.1,0.6,9.6,17,12.9338,77.6375
ACC1289,TRIP198,2024-02-06 12:39:00,1980,0.2,0.2,9.8,0,12.9209,77.6499
ACC1290,TRIP199,2024-02-06 13:13:00,0,0.2,0.1,9.8,0,18.5194,73.8583
ACC1291,TRIP199,2024-02-06 13:23:44,644,0.6,0.2,9.7,54,18.5503,73.8279
ACC1292,TRIP199,2024-02-06 13:34:28,1288,3.6,1.9,9.2,30,18.5806,73.8001
ACC1293,TRIP199,2024-02-06 13:34:58,1318,1.5,0.8,9.7,25,18.583,73.8015
ACC1294,TRIP199,2024-02-06 13:46:00,1980,0.1,0.1,9.8,0,18.6134,73.767
ACC1295,TRIP200,2024-02-06 14:20:00,0,0.2,0.1,9.8,0,13.082,80.2712
ACC1296,TRIP200,2024-02-06 14:25:00,300,0.5,0.3,9.6,41,13.0688,80.2556
ACC1297,TRIP200,2024-02-06 14:30:00,600,0.6,0.5,9.5,46,13.0559,80.2411
ACC1298,TRIP200,2024-02-06 14:35:00,900,0.5,0.4,9.6,57,13.0419,80.227
ACC1299,TRIP200,2024-02-06 14:40:00,1200,0.7,0.3,9.6,57,13.0282,80.2127
ACC1300,TRIP200,2024-02-06 14:45:00,1500,0.4,0.4,9.6,37,13.0129,80.1968
ACC1301,TRIP200,2024-02-06 14:50:00,1800,0.1,0.2,9.8,0,12.9992,80.1835
ACC1302,TRIP201,2024-02-06 15:27:00,0,0.4,0.2,9.8,0,23.0245,72.5725
ACC1303,TRIP201,2024-02-06 15:35:42,522,0.6,0.3,9.5,48,23.0371,72.5497
ACC1304,TRIP201,2024-02-06 15:44:25,1045,2.7,1.6,9.4,16,23.0519,72.5278
ACC1305,TRIP201,2024-02-06 15:44:55,1075,1.2,0.6,9.8,23,23.0533,72.5299
ACC1306,TRIP201,2024-02-06 16:05:00,2280,0.2,0.1,9.8,0,23.0872,72.4751
ACC1307,TRIP202,2024-02-06 16:34:00,0,0.2,0.2,9.8,0,22.5733,88.3647
ACC1308,TRIP202,2024-02-06 16:38:40,280,0.5,0.3,9.6,37,22.5875,88.3753
ACC1309,TRIP202,2024-02-06 16:43:20,560,0.4,0.3,9.7,59,22.6006,88.3887
ACC1310,TRIP202,2024-02-06 16:48:00,840,0.5,0.5,9.5,60,22.6138,88.4005
ACC1311,TRIP202,2024-02-06 16:52:40,1120,0.4,0.1,9.8,59,22.6293,88.413
ACC1312,TRIP202,2024-02-06 16:57:20,1400,0.2,0.3,9.8,43,22.6416,88.4248
ACC1313,TRIP202,2024-02-06 17:02:00,1680,0.1,0.1,9.8,0,22.6561,88.436
ACC1314,TRIP203,2024-02-06 17:41:00,0,0.4,0.1,9.8,0,19.079,72.8775
ACC1315,TRIP203,2024-02-06 17:42:13,73,0.6,0.1,9.7,54,19.079,72.8806
ACC1316,TRIP203,2024-02-06 17:43:26,146,7.0,4.5,8.5,6,19.0827,72.8832
ACC1317,TRIP203,2024-02-06 17:43:56,176,2.7,1.8,9.1,15,19.084,72.8855
ACC1318,TRIP203,2024-02-06 18:16:00,2100,0.2,0.1,9.8,0,19.1648,72.9608
ACC1319,TRIP204,2024-02-06 06:48:00,0,0.4,0.1,9.8,0,17.3869,78.4857
ACC1320,TRIP204,2024-02-06 06:53:16,316,0.6,0.4,9.7,42,17.4065,78.4974
ACC1321,TRIP204,2024-02-06 06:58:33,633,3.9,2.4,9.1,20,17.4272,78.508
ACC1322,TRIP204,2024-02-06 06:59:03,663,1.6,0.9,9.6,34,17.429,78.5094
ACC1323,TRIP204,2024-02-06 07:11:00,1380,0.3,0.2,9.8,0,17.4796,78.5324
ACC1324,TRIP205,2024-02-06 07:55:00,0,0.2,0.1,9.8,0,18.5194,73.8568
ACC1325,TRIP205,2024-02-06 07:59:30,270,0.3,0.2,9.6,43,18.5373,73.8698
ACC1326,TRIP205,2024-02-06 08:04:00,540,0.7,0.4,9.5,49,18.5529,73.8835
ACC1327,TRIP205,2024-02-06 08:08:30,810,0.4,0.2,9.6,50,18.5707,73.8979
ACC1328,TRIP205,2024-02-06 08:13:00,1080,0.2,0.2,9.5,57,18.5879,73.9112
ACC1329,TRIP205,2024-02-06 08:17:30,1350,0.3,0.2,9.8,43,18.6046,73.9269
ACC1330,TRIP205,2024-02-06 08:22:00,1620,0.2,0.2,9.8,0,18.6196,73.939
ACC1331,TRIP206,2024-02-06 08:02:00,0,0.1,0.2,9.8,0,13.0831,80.271
ACC1332,TRIP206,2024-02-06 08:08:10,370,0.5,0.1,9.6,38,13.0754,80.2629
ACC1333,TRIP206,2024-02-06 08:14:20,740,0.2,0.3,9.6,58,13.0681,80.2551
ACC1334,TRIP206,2024-02-06 08:20:30,1110,0.4,0.2,9.6,51,13.0609,80.2458
ACC1335,TRIP206,2024-02-06 08:26:40,1480,0.3,0.2,9.7,59,13.0519,80.2381
ACC1336,TRIP206,2024-02-06 08:32:50,1850,0.5,0.4,9.5,39,13.0442,80.2293
ACC1337,TRIP206,2024-02-06 08:39:00,2220,0.1,0.1,9.8,0,13.0382,80.2223
ACC1338,TRIP207,2024-02-06 09:09:00,0,0.3,0.2,9.8,0,23.0219,72.5732
ACC1339,TRIP207,2024-02-06 09:10:00,60,0.6,0.3,9.5,37,23.0242,72.5733
ACC1340,TRIP207,2024-02-06 09:10:51,111,3.0,1.6,9.3,14,23.0254,72.5748
ACC1341,TRIP207,2024-02-06 09:11:21,141,1.2,0.7,9.7,29,23.0271,72.5767
ACC1342,TRIP207,2024-02-06 09:21:06,726,3.3,2.0,9.2,10,23.0433,72.5944
ACC1343,TRIP207,2024-02-06 09:21:36,756,1.3,0.8,9.7,17,23.0445,72.5963
ACC1344,TRIP207,2024-02-06 09:42:00,1980,0.3,0.2,9.8,0,23.0768,72.6322
ACC1345,TRIP208,2024-02-06 10:16:00,0,0.3,0.2,9.8,0,18.5181,73.8591
ACC1346,TRIP208,2024-02-06 10:22:51,411,0.6,0.1,9.8,36,18.5401,73.8373
ACC1347,TRIP208,2024-02-06 10:29:42,822,3.8,2.2,9.0,22,18.5604,73.8181
ACC1348,TRIP208,2024-02-06 10:30:12,852,1.6,0.8,9.6,21,18.5625,73.8206
ACC1349,TRIP208,2024-02-06 10:34:50,1130,6.3,4.1,8.7,19,18.5756,73.8032
ACC1350,TRIP208,2024-02-06 10:35:20,1160,2.5,1.7,9.3,28,18.5769,73.8055
ACC1351,TRIP208,2024-02-06 10:34:00,1080,0.3,0.2,9.8,0,18.5708,73.8042
ACC1352,TRIP209,2024-02-06 11:23:00,0,0.3,0.2,9.8,0,13.0829,80.2733
ACC1353,TRIP209,2024-02-06 11:25:56,176,0.4,0.3,9.6,52,13.0864,80.2649
ACC1354,TRIP209,2024-02-06 11:28:52,352,2.7,1.6,9.4,15,13.0906,80.259
ACC1355,TRIP209,2024-02-06 11:29:22,382,1.1,0.7,9.8,18,13.0922,80.2609
ACC1356,TRIP209,2024-02-06 11:33:50,650,6.9,4.4,8.5,5,13.0955,80.2498
ACC1357,TRIP209,2024-02-06 11:34:20,680,2.8,1.7,8.9,28,13.0971,80.2524
ACC1358,TRIP209,2024-02-06 11:34:59,719,3.0,1.5,9.4,7,13.0982,80.2474
ACC1359,TRIP209,2024-02-06 11:35:29,749,1.1,0.7,9.8,30,13.1002,80.2492
ACC1360,TRIP209,2024-02-06 11:59:00,2160,0.2,0.1,9.8,0,13.1288,80.2009
ACC1361,TRIP210,2024-02-06 12:30:00,0,0.3,0.1,9.8,0,23.0226,72.5719
ACC1362,TRIP210,2024-02-06 12:38:43,523,0.6,0.4,9.6,51,22.9808,72.537
ACC1363,TRIP210,2024-02-06 12:47:27,1047,3.0,1.8,9.3,21,22.9381,72.5021
ACC1364,TRIP210,2024-02-06 12:47:57,1077,1.2,0.8,9.7,26,22.9409,72.5041
ACC1365,TRIP210,2024-02-06 12:49:00,1140,0.3,0.1,9.8,0,22.9328,72.4973
ACC1366,TRIP211,2024-02-06 13:37:00,0,0.1,0.1,9.8,0,13.0825,80.2714
ACC1367,TRIP211,2024-02-06 13:40:00,180,0.8,0.4,9.6,41,13.0682,80.257
ACC1368,TRIP211,2024-02-06 13:43:00,360,0.5,0.5,9.8,48,13.0546,80.2424
ACC1369,TRIP211,2024-02-06 13:46:00,540,0.6,0.1,9.8,64,13.0418,80.2277
ACC1370,TRIP211,2024-02-06 13:49:00,720,0.7,0.4,9.6,55,13.0278,80.2121
ACC1371,TRIP211,2024-02-06 13:52:00,900,0.6,0.4,9.5,39,13.0143,80.1986
ACC1372,TRIP211,2024-02-06 13:55:00,1080,0.2,0.2,9.8,0,13.0021,80.1841
ACC1373,TRIP212,2024-02-06 14:44:00,0,0.2,0.1,9.8,0,28.6133,77.2092
ACC1374,TRIP212,2024-02-06 14:47:30,210,0.4,0.3,9.7,37,28.6261,77.193
ACC1375,TRIP212,2024-02-06 14:51:00,420,0.5,0.2,9.5,52,28.6388,77.178
ACC1376,TRIP212,2024-02-06 14:54:30,630,0.2,0.1,9.5,60,28.6515,77.1605
ACC1377,TRIP212,2024-02-06 14:58:00,840,0.2,0.4,9.6,56,28.6646,77.1455
ACC1378,TRIP212,2024-02-06 15:01:30,1050,0.3,0.4,9.5,43,28.6772,77.1289
